movieCd,movieNm_box,rank,rankInten,rankOldAndNew,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,showRange,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
20194501,내일의 기억,7,0,OLD,42088870,6.5,10249530,32.2,2528718330,4276,852,24.9,283100,417,704,2021-05-07,,내일의 기억,Recalled,,99,2021,20210421,개봉,장편,,,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20216710,명탐정 코난: 비색의 탄환,8,2,OLD,22512590,3.5,4785770,27.0,1882318970,2358,389,19.8,199866,194,251,2021-05-07,,명탐정 코난: 비색의 탄환,Detective Conan: The Scarlet Bullet,名探偵コナン: 緋色の弾丸,110,2020,20210416,개봉,장편,,,,애니메이션,일본,나가오카 치카,,,(주)씨제이이엔엠
20217174,극장판 콩순이: 장난감나라 대모험,9,-1,OLD,20653700,3.2,-887100,-4.1,328460990,2345,-242,-9.4,37435,366,522,2021-05-07,,극장판 콩순이: 장난감나라 대모험,KONGSUNI the movie : Toy World Adventure,,79,2020,20210505,개봉,장편,,,,애니메이션,한국,이선명,박리나|김은아|김은아|김은아|엄상현,(주)모꼬지,(주)넥스트엔터테인먼트월드(NEW)
20040598,해리포터와 아즈카반의 죄수,10,-1,OLD,17232160,2.7,-5180240,-23.1,11685405060,1703,-655,-27.8,1856656,141,217,2021-05-07,,해리포터와 아즈카반의 죄수,Harry Potter And The Prisoner Of Azkaban,,136,2004,20040716,개봉,장편,,,,드라마,미국,알폰소 쿠아론,다니엘 래드클리프|엠마 왓슨|루퍼트 그린트,워너브러더스사㈜,워너브러더스 코리아(주)
20202585,크루즈 패밀리: 뉴 에이지,1,2,OLD,163671830,15.2,84215720,106.0,1274071000,18328,9181,100.4,144229,951,2641,2021-05-08,,크루즈 패밀리: 뉴 에이지,The Croods: A New Age,,95,2020,20210505,개봉,장편,,,,애니메이션|코미디|어드벤처,미국,조엘 크로포드,엠마 스톤|라이언 레이놀즈|켈리 마리 트란|니콜라스 케이지|피터 딘클리지,,유니버설픽쳐스인터내셔널 코리아(유)
20216703,더 스파이,2,0,OLD,172670700,16.1,79420540,85.2,1924618780,17673,7781,78.7,210724,703,1446,2021-05-08,,더 스파이,The Courier,Ironbark,111,2020,20210428,개봉,장편,,,,스릴러,미국,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20193068,비와 당신의 이야기,3,-2,OLD,152812840,14.2,43306160,39.5,2565368080,15836,4370,38.1,280594,790,1905,2021-05-08,,비와 당신의 이야기,Waiting For Rain,,117,2020,20210428,개봉,장편,,,,드라마|멜로/로맨스,한국,조진모,강하늘|천우희|이설|이양희|이항나,(주)아지트필름,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점|(주)키다리이엔티
20205144,미나리,4,1,OLD,99639040,9.3,50976470,104.8,9745599480,10653,5318,99.7,1080396,581,966,2021-05-08,,미나리,Minari,,115,2020,20210303,개봉,장편,,,,드라마,미국,정이삭,스티븐 연|한예리|윤여정|앨런 김|노엘 조,,판씨네마(주)
20200703,극장판 귀멸의 칼날: 무한열차편,5,-1,OLD,97495560,9.1,38597470,65.5,18750119790,9780,3916,66.8,1947726,533,867,2021-05-08,,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,116,2020,20210127,개봉,장편,,,,애니메이션,일본,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로|마츠오카 요시츠구|히노 사토시,,(주)넥스트엔터테인먼트월드(NEW)|워터홀컴퍼니(주)
20217551,내가 죽기를 바라는 자들,6,0,OLD,73294510,6.8,24963260,51.7,334018590,7649,2523,49.2,35835,614,1292,2021-05-08,,내가 죽기를 바라는 자들,Those Who Wish Me Dead,,99,2021,20210505,개봉,장편,,,,범죄|스릴러,미국,테일러 쉐리던,안젤리나 졸리|니콜라스 홀트|에이단 길렌|존 번탈,,워너브러더스 코리아(주)
20194501,내일의 기억,7,0,OLD,72052660,6.7,29963790,71.2,2600770990,7240,2964,69.3,290340,497,822,2021-05-08,,내일의 기억,Recalled,,99,2021,20210421,개봉,장편,,,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20217174,극장판 콩순이: 장난감나라 대모험,8,1,OLD,54455550,5.1,33801850,163.7,382916540,6181,3836,163.6,43616,521,998,2021-05-08,,극장판 콩순이: 장난감나라 대모험,KONGSUNI the movie : Toy World Adventure,,79,2020,20210505,개봉,장편,,,,애니메이션,한국,이선명,박리나|김은아|김은아|김은아|엄상현,(주)모꼬지,(주)넥스트엔터테인먼트월드(NEW)
20216710,명탐정 코난: 비색의 탄환,9,-1,OLD,39207480,3.7,16694890,74.2,1921526450,4142,1784,75.7,204008,256,401,2021-05-08,,명탐정 코난: 비색의 탄환,Detective Conan: The Scarlet Bullet,名探偵コナン: 緋色の弾丸,110,2020,20210416,개봉,장편,,,,애니메이션,일본,나가오카 치카,,,(주)씨제이이엔엠
20040598,해리포터와 아즈카반의 죄수,10,0,OLD,20457980,1.9,3225820,18.7,11705863040,2030,327,19.2,1858686,147,225,2021-05-08,,해리포터와 아즈카반의 죄수,Harry Potter And The Prisoner Of Azkaban,,136,2004,20040716,개봉,장편,,,,드라마,미국,알폰소 쿠아론,다니엘 래드클리프|엠마 왓슨|루퍼트 그린트,워너브러더스사㈜,워너브러더스 코리아(주)
20202585,크루즈 패밀리: 뉴 에이지,1,0,OLD,182506790,15.7,18834960,11.5,1456577790,20550,2222,12.1,164779,926,2680,2021-05-09,,크루즈 패밀리: 뉴 에이지,The Croods: A New Age,,95,2020,20210505,개봉,장편,,,,애니메이션|코미디|어드벤처,미국,조엘 크로포드,엠마 스톤|라이언 레이놀즈|켈리 마리 트란|니콜라스 케이지|피터 딘클리지,,유니버설픽쳐스인터내셔널 코리아(유)
20193068,비와 당신의 이야기,2,1,OLD,174630220,15.0,21817380,14.3,2739998300,18023,2187,13.8,298617,779,1925,2021-05-09,,비와 당신의 이야기,Waiting For Rain,,117,2020,20210428,개봉,장편,,,,드라마|멜로/로맨스,한국,조진모,강하늘|천우희|이설|이양희|이항나,(주)아지트필름,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점|(주)키다리이엔티
20216703,더 스파이,3,-1,OLD,173647010,14.9,976310,0.6,2098265790,17704,31,0.2,228428,703,1432,2021-05-09,,더 스파이,The Courier,Ironbark,111,2020,20210428,개봉,장편,,,,스릴러,미국,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20200703,극장판 귀멸의 칼날: 무한열차편,4,1,OLD,121762910,10.5,24267350,24.9,18871882700,12363,2583,26.4,1960089,548,881,2021-05-09,,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,116,2020,20210127,개봉,장편,,,,애니메이션,일본,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로|마츠오카 요시츠구|히노 사토시,,(주)넥스트엔터테인먼트월드(NEW)|워터홀컴퍼니(주)
20194501,내일의 기억,5,2,OLD,88397590,7.6,16344930,22.7,2689168580,8793,1553,21.5,299133,499,837,2021-05-09,,내일의 기억,Recalled,,99,2021,20210421,개봉,장편,,,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20205144,미나리,6,-2,OLD,77320410,6.7,-22318630,-22.4,9822919890,8328,-2325,-21.8,1088724,578,926,2021-05-09,,미나리,Minari,,115,2020,20210303,개봉,장편,,,,드라마,미국,정이삭,스티븐 연|한예리|윤여정|앨런 김|노엘 조,,판씨네마(주)
20217174,극장판 콩순이: 장난감나라 대모험,7,1,OLD,64943960,5.6,10488410,19.3,447860500,7310,1129,18.3,50926,513,1016,2021-05-09,,극장판 콩순이: 장난감나라 대모험,KONGSUNI the movie : Toy World Adventure,,79,2020,20210505,개봉,장편,,,,애니메이션,한국,이선명,박리나|김은아|김은아|김은아|엄상현,(주)모꼬지,(주)넥스트엔터테인먼트월드(NEW)
20217551,내가 죽기를 바라는 자들,8,-2,OLD,69199010,6.0,-4095500,-5.6,403217600,7182,-467,-6.1,43017,604,1238,2021-05-09,,내가 죽기를 바라는 자들,Those Who Wish Me Dead,,99,2021,20210505,개봉,장편,,,,범죄|스릴러,미국,테일러 쉐리던,안젤리나 졸리|니콜라스 홀트|에이단 길렌|존 번탈,,워너브러더스 코리아(주)
20216710,명탐정 코난: 비색의 탄환,9,0,OLD,48975830,4.2,9768350,24.9,1970502280,5219,1077,26.0,209227,278,428,2021-05-09,,명탐정 코난: 비색의 탄환,Detective Conan: The Scarlet Bullet,名探偵コナン: 緋色の弾丸,110,2020,20210416,개봉,장편,,,,애니메이션,일본,나가오카 치카,,,(주)씨제이이엔엠
20217218,아이들은 즐겁다,10,1,OLD,20761650,1.8,3660030,21.4,139689930,2424,421,21.0,16881,356,486,2021-05-09,,아이들은 즐겁다,KIDS ARE FINE,,108,2020,20210505,개봉,장편,,,,드라마,한국,이지원,이경훈|박예찬|홍정민|박시완|옥예린,(주)영화사울림,메가박스중앙(주) 플러스엠 엔터테인먼트|(주)영화사울림
20193068,비와 당신의 이야기,1,1,OLD,57802810,16.4,-116827410,-66.9,2797801110,6252,-11771,-65.3,304869,633,1485,2021-05-10,,비와 당신의 이야기,Waiting For Rain,,117,2020,20210428,개봉,장편,,,,드라마|멜로/로맨스,한국,조진모,강하늘|천우희|이설|이양희|이항나,(주)아지트필름,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점|(주)키다리이엔티
20216703,더 스파이,2,1,OLD,54086070,15.3,-119560940,-68.9,2152351860,5969,-11735,-66.3,234397,586,1207,2021-05-10,,더 스파이,The Courier,Ironbark,111,2020,20210428,개봉,장편,,,,스릴러,미국,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20200703,극장판 귀멸의 칼날: 무한열차편,3,1,OLD,38933020,11.0,-82829890,-68.0,18910815720,4050,-8313,-67.2,1964139,434,682,2021-05-10,,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,116,2020,20210127,개봉,장편,,,,애니메이션,일본,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로|마츠오카 요시츠구|히노 사토시,,(주)넥스트엔터테인먼트월드(NEW)|워터홀컴퍼니(주)
20205144,미나리,4,2,OLD,27344300,7.7,-49976110,-64.6,9850264190,3246,-5082,-61.0,1091970,453,735,2021-05-10,,미나리,Minari,,115,2020,20210303,개봉,장편,,,,드라마,미국,정이삭,스티븐 연|한예리|윤여정|앨런 김|노엘 조,,판씨네마(주)
20194501,내일의 기억,5,0,OLD,28209630,8.0,-60187960,-68.1,2717378210,2938,-5855,-66.6,302071,406,673,2021-05-10,,내일의 기억,Recalled,,99,2021,20210421,개봉,장편,,,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20202585,크루즈 패밀리: 뉴 에이지,6,-5,OLD,23070100,6.5,-159436690,-87.4,1479647890,2634,-17916,-87.2,167413,522,952,2021-05-10,,크루즈 패밀리: 뉴 에이지,The Croods: A New Age,,95,2020,20210505,개봉,장편,,,,애니메이션|코미디|어드벤처,미국,조엘 크로포드,엠마 스톤|라이언 레이놀즈|켈리 마리 트란|니콜라스 케이지|피터 딘클리지,,유니버설픽쳐스인터내셔널 코리아(유)
20217551,내가 죽기를 바라는 자들,7,1,OLD,22795260,6.5,-46403750,-67.1,426012860,2557,-4625,-64.4,45574,477,889,2021-05-10,,내가 죽기를 바라는 자들,Those Who Wish Me Dead,,99,2021,20210505,개봉,장편,,,,범죄|스릴러,미국,테일러 쉐리던,안젤리나 졸리|니콜라스 홀트|에이단 길렌|존 번탈,,워너브러더스 코리아(주)
20216710,명탐정 코난: 비색의 탄환,8,1,OLD,9359390,2.6,-39616440,-80.9,1979861670,1009,-4210,-80.7,210236,187,246,2021-05-10,,명탐정 코난: 비색의 탄환,Detective Conan: The Scarlet Bullet,名探偵コナン: 緋色の弾丸,110,2020,20210416,개봉,장편,,,,애니메이션,일본,나가오카 치카,,,(주)씨제이이엔엠
20207384,어쌔신 프리스트 벡맨,9,62,OLD,5000000,1.4,4893000,4572.9,5248500,1000,990,9900.0,1024,50,50,2021-05-10,,어쌔신 프리스트 벡맨,BECKMAN,,96,2020,20210505,개봉,장편,,,,액션,미국,가브리엘 세블로프,데이비드 화이트|윌리엄 볼드윈,,라온아이(주)
20215046,노매드랜드,10,2,OLD,8488970,2.4,-9003020,-51.5,606720520,959,-831,-46.4,64601,109,150,2021-05-10,,노매드랜드,Nomadland,,107,2020,20210415,개봉,장편,,,,드라마,미국,클로이 자오,프란시스 맥도먼드,,월트디즈니컴퍼니코리아 유한책임회사
20193068,비와 당신의 이야기,1,0,OLD,54558830,15.6,-3243980,-5.6,2852359940,5930,-322,-5.2,310799,632,1438,2021-05-11,,비와 당신의 이야기,Waiting For Rain,,117,2020,20210428,개봉,장편,,,,드라마|멜로/로맨스,한국,조진모,강하늘|천우희|이설|이양희|이항나,(주)아지트필름,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점|(주)키다리이엔티
20216703,더 스파이,2,0,OLD,47230050,13.5,-6856020,-12.7,2199581910,5254,-715,-12.0,239651,596,1190,2021-05-11,,더 스파이,The Courier,Ironbark,111,2020,20210428,개봉,장편,,,,스릴러,미국,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20200703,극장판 귀멸의 칼날: 무한열차편,3,0,OLD,37273110,10.7,-1659910,-4.3,18948088830,3864,-186,-4.6,1968003,438,674,2021-05-11,,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,116,2020,20210127,개봉,장편,,,,애니메이션,일본,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로|마츠오카 요시츠구|히노 사토시,,(주)넥스트엔터테인먼트월드(NEW)|워터홀컴퍼니(주)
20205144,미나리,4,0,OLD,24745900,7.1,-2598400,-9.5,9875010090,2954,-292,-9.0,1094924,461,709,2021-05-11,,미나리,Minari,,115,2020,20210303,개봉,장편,,,,드라마,미국,정이삭,스티븐 연|한예리|윤여정|앨런 김|노엘 조,,판씨네마(주)
20202585,크루즈 패밀리: 뉴 에이지,5,1,OLD,23331750,6.7,261650,1.1,1502979640,2707,73,2.8,170120,506,914,2021-05-11,,크루즈 패밀리: 뉴 에이지,The Croods: A New Age,,95,2020,20210505,개봉,장편,,,,애니메이션|코미디|어드벤처,미국,조엘 크로포드,엠마 스톤|라이언 레이놀즈|켈리 마리 트란|니콜라스 케이지|피터 딘클리지,,유니버설픽쳐스인터내셔널 코리아(유)
20194501,내일의 기억,6,-1,OLD,25314280,7.3,-2895350,-10.3,2742692490,2632,-306,-10.4,304703,391,616,2021-05-11,,내일의 기억,Recalled,,99,2021,20210421,개봉,장편,,,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20217551,내가 죽기를 바라는 자들,7,0,OLD,20527820,5.9,-2267440,-9.9,446540680,2335,-222,-8.7,47909,483,886,2021-05-11,,내가 죽기를 바라는 자들,Those Who Wish Me Dead,,99,2021,20210505,개봉,장편,,,,범죄|스릴러,미국,테일러 쉐리던,안젤리나 졸리|니콜라스 홀트|에이단 길렌|존 번탈,,워너브러더스 코리아(주)
20217484,스파이럴,8,0,NEW,19765000,5.7,19765000,100.0,22486000,2085,2085,100.0,2358,18,18,2021-05-11,,스파이럴,Spiral: From the Book of Saw,,92,2020,20210512,개봉,장편,,,,스릴러,헝가리,대런 린 보우즈만,크리스 록|사무엘 L. 잭슨|마리솔 니콜스|맥스 밍겔라,,(주)올스타엔터테인먼트
20217174,극장판 콩순이: 장난감나라 대모험,9,2,OLD,12356870,3.5,4693600,61.2,467880640,1449,555,62.1,53269,263,346,2021-05-11,,극장판 콩순이: 장난감나라 대모험,KONGSUNI the movie : Toy World Adventure,,79,2020,20210505,개봉,장편,,,,애니메이션,한국,이선명,박리나|김은아|김은아|김은아|엄상현,(주)모꼬지,(주)넥스트엔터테인먼트월드(NEW)
20216710,명탐정 코난: 비색의 탄환,10,-2,OLD,9649690,2.8,290300,3.1,1989511360,1052,43,4.3,211288,187,253,2021-05-11,,명탐정 코난: 비색의 탄환,Detective Conan: The Scarlet Bullet,名探偵コナン: 緋色の弾丸,110,2020,20210416,개봉,장편,,,,애니메이션,일본,나가오카 치카,,,(주)씨제이이엔엠
20217484,스파이럴,1,7,OLD,147996180,31.3,128231180,648.8,170482180,15841,13756,659.8,18199,691,2383,2021-05-12,,스파이럴,Spiral: From the Book of Saw,,92,2020,20210512,개봉,장편,,,,스릴러,헝가리,대런 린 보우즈만,크리스 록|사무엘 L. 잭슨|마리솔 니콜스|맥스 밍겔라,,(주)올스타엔터테인먼트
20193068,비와 당신의 이야기,2,-1,OLD,41332560,8.7,-13226270,-24.2,2893692500,4453,-1477,-24.9,315252,500,1041,2021-05-12,,비와 당신의 이야기,Waiting For Rain,,117,2020,20210428,개봉,장편,,,,드라마|멜로/로맨스,한국,조진모,강하늘|천우희|이설|이양희|이항나,(주)아지트필름,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점|(주)키다리이엔티
20200703,극장판 귀멸의 칼날: 무한열차편,3,0,OLD,34318570,7.3,-2954540,-7.9,18982407400,3601,-263,-6.8,1971604,403,607,2021-05-12,,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,116,2020,20210127,개봉,장편,,,,애니메이션,일본,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로|마츠오카 요시츠구|히노 사토시,,(주)넥스트엔터테인먼트월드(NEW)|워터홀컴퍼니(주)
20216703,더 스파이,4,-2,OLD,29520930,6.2,-17709120,-37.5,2229102840,3269,-1985,-37.8,242920,441,813,2021-05-12,,더 스파이,The Courier,Ironbark,111,2020,20210428,개봉,장편,,,,스릴러,미국,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20200524,아들의 이름으로,5,0,NEW,20465480,4.3,20465480,100.0,34596480,2479,2479,100.0,4055,407,745,2021-05-12,,아들의 이름으로,In the Name of the Son,,90,2020,20210512,개봉,장편,,,,드라마|스릴러,한국,이정국,안성기|윤유선|박근형|이승호|이세은,영화사 혼,(주)엣나인필름
20205144,미나리,6,-2,OLD,19236430,4.1,-5509470,-22.3,9894246520,2347,-607,-20.5,1097271,342,484,2021-05-12,,미나리,Minari,,115,2020,20210303,개봉,장편,,,,드라마,미국,정이삭,스티븐 연|한예리|윤여정|앨런 김|노엘 조,,판씨네마(주)
20217199,슈퍼노바,7,0,NEW,18097530,3.8,18097530,100.0,20759530,2211,2211,100.0,2540,184,249,2021-05-12,,슈퍼노바,Supernova,,94,2020,20210512,개봉,장편,,,,드라마|멜로/로맨스,영국,,콜린 퍼스|스탠리 투치,,(주)디스테이션
20202585,크루즈 패밀리: 뉴 에이지,8,-3,OLD,16062470,3.4,-7269280,-31.2,1519042110,1923,-784,-29.0,172043,369,590,2021-05-12,,크루즈 패밀리: 뉴 에이지,The Croods: A New Age,,95,2020,20210505,개봉,장편,,,,애니메이션|코미디|어드벤처,미국,조엘 크로포드,엠마 스톤|라이언 레이놀즈|켈리 마리 트란|니콜라스 케이지|피터 딘클리지,,유니버설픽쳐스인터내셔널 코리아(유)
20040462,빅 피쉬,9,0,NEW,13378000,2.8,13378000,100.0,492505000,1849,1849,100.0,74357,94,156,2021-05-12,,빅 피쉬,Big Fish,,125,2003,20040305,개봉,장편,,,,판타지,미국,팀 버튼,이완 맥그리거|알버트 피니|빌리 크루덥|제시카 랭|헬레나 본햄 카터,더 자눅 컴퍼니|콜럼비아트라이스타픽쳐스|코헨 프로덕션,롯데컬처웍스(주)롯데시네마|(주)팝엔터테인먼트|한국소니픽쳐스릴리징브에나비스타영화㈜
20194501,내일의 기억,10,-4,OLD,17361280,3.7,-7953000,-31.4,2760053770,1793,-839,-31.9,306496,300,420,2021-05-12,,내일의 기억,Recalled,,99,2021,20210421,개봉,장편,,,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20217484,스파이럴,1,0,OLD,89457560,23.8,-58538620,-39.6,259939740,9524,-6317,-39.9,27723,663,2144,2021-05-13,,스파이럴,Spiral: From the Book of Saw,,92,2020,20210512,개봉,장편,,,,스릴러,헝가리,대런 린 보우즈만,크리스 록|사무엘 L. 잭슨|마리솔 니콜스|맥스 밍겔라,,(주)올스타엔터테인먼트
20193068,비와 당신의 이야기,2,0,OLD,36887600,9.8,-4444960,-10.8,2930580100,3964,-489,-11.0,319216,504,979,2021-05-13,,비와 당신의 이야기,Waiting For Rain,,117,2020,20210428,개봉,장편,,,,드라마|멜로/로맨스,한국,조진모,강하늘|천우희|이설|이양희|이항나,(주)아지트필름,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점|(주)키다리이엔티
20200703,극장판 귀멸의 칼날: 무한열차편,3,0,OLD,33410390,8.9,-908180,-2.6,19015817790,3475,-126,-3.5,1975079,411,621,2021-05-13,,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,116,2020,20210127,개봉,장편,,,,애니메이션,일본,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로|마츠오카 요시츠구|히노 사토시,,(주)넥스트엔터테인먼트월드(NEW)|워터홀컴퍼니(주)
20216703,더 스파이,4,0,OLD,29463170,7.8,-57760,-0.2,2258566010,3276,7,0.2,246196,469,846,2021-05-13,,더 스파이,The Courier,Ironbark,111,2020,20210428,개봉,장편,,,,스릴러,미국,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20200524,아들의 이름으로,5,0,OLD,17885530,4.8,-2579950,-12.6,52482010,2159,-320,-12.9,6214,397,709,2021-05-13,,아들의 이름으로,In the Name of the Son,,90,2020,20210512,개봉,장편,,,,드라마|스릴러,한국,이정국,안성기|윤유선|박근형|이승호|이세은,영화사 혼,(주)엣나인필름
20205144,미나리,6,0,OLD,17377490,4.6,-1858940,-9.7,9911624010,2082,-265,-11.3,1099353,352,494,2021-05-13,,미나리,Minari,,115,2020,20210303,개봉,장편,,,,드라마,미국,정이삭,스티븐 연|한예리|윤여정|앨런 김|노엘 조,,판씨네마(주)
20194501,내일의 기억,7,3,OLD,16240110,4.3,-1121170,-6.5,2776293880,1648,-145,-8.1,308144,296,413,2021-05-13,,내일의 기억,Recalled,,99,2021,20210421,개봉,장편,,,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20214763,내겐 너무 소중한 너,8,3,OLD,13956880,3.7,-575200,-4.0,62553960,1599,-46,-2.8,6971,370,643,2021-05-13,,내겐 너무 소중한 너,My lovely angel,,100,2021,20210512,개봉,장편,,,,드라마,한국,권성모|이창원,진구|정서연|강신일|장혜진|박예니,(주)파인스토리|(주)모인그룹,(주)파인스토리
20202585,크루즈 패밀리: 뉴 에이지,9,-1,OLD,11840720,3.1,-4221750,-26.3,1530882830,1374,-549,-28.5,173417,314,453,2021-05-13,,크루즈 패밀리: 뉴 에이지,The Croods: A New Age,,95,2020,20210505,개봉,장편,,,,애니메이션|코미디|어드벤처,미국,조엘 크로포드,엠마 스톤|라이언 레이놀즈|켈리 마리 트란|니콜라스 케이지|피터 딘클리지,,유니버설픽쳐스인터내셔널 코리아(유)
20217199,슈퍼노바,10,-3,OLD,11120880,3.0,-6976650,-38.6,31880410,1355,-856,-38.7,3895,183,249,2021-05-13,,슈퍼노바,Supernova,,94,2020,20210512,개봉,장편,,,,드라마|멜로/로맨스,영국,,콜린 퍼스|스탠리 투치,,(주)디스테이션
20217484,스파이럴,1,0,OLD,105130810,22.1,15673250,17.5,365070550,10448,924,9.7,38171,655,2181,2021-05-14,,스파이럴,Spiral: From the Book of Saw,,92,2020,20210512,개봉,장편,,,,스릴러,헝가리,대런 린 보우즈만,크리스 록|사무엘 L. 잭슨|마리솔 니콜스|맥스 밍겔라,,(주)올스타엔터테인먼트
20216703,더 스파이,2,2,OLD,52871120,11.1,23407950,79.4,2311437130,5627,2351,71.8,251823,513,1026,2021-05-14,,더 스파이,The Courier,Ironbark,111,2020,20210428,개봉,장편,,,,스릴러,미국,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20193068,비와 당신의 이야기,3,-1,OLD,50111070,10.6,13223470,35.8,2980691170,5073,1109,28.0,324289,533,1088,2021-05-14,,비와 당신의 이야기,Waiting For Rain,,117,2020,20210428,개봉,장편,,,,드라마|멜로/로맨스,한국,조진모,강하늘|천우희|이설|이양희|이항나,(주)아지트필름,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점|(주)키다리이엔티
20200703,극장판 귀멸의 칼날: 무한열차편,4,-1,OLD,50080210,10.5,16669820,49.9,19065898000,4976,1501,43.2,1980055,443,700,2021-05-14,,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,116,2020,20210127,개봉,장편,,,,애니메이션,일본,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로|마츠오카 요시츠구|히노 사토시,,(주)넥스트엔터테인먼트월드(NEW)|워터홀컴퍼니(주)
20194501,내일의 기억,5,2,OLD,25048280,5.3,8808170,54.2,2801342160,2499,851,51.6,310643,331,491,2021-05-14,,내일의 기억,Recalled,,99,2021,20210421,개봉,장편,,,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20205144,미나리,6,0,OLD,21866900,4.6,4489410,25.8,9933490910,2425,343,16.5,1101778,387,533,2021-05-14,,미나리,Minari,,115,2020,20210303,개봉,장편,,,,드라마,미국,정이삭,스티븐 연|한예리|윤여정|앨런 김|노엘 조,,판씨네마(주)
