movieCd,movieNm_box,rank,rankInten,rankOldAndNew,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,showRange,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
20161725,마스터,1,0,OLD,4399793100,46.3,-183705150,-4.0,44184434165,506299,-31485,-5.9,5441619,1245,5721,2017-01-01,,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
20163183,로그 원: 스타워즈 스토리,2,0,OLD,1612424700,17.0,-351990650,-17.9,6739961794,173451,-40093,-18.8,769938,810,3335,2017-01-01,,로그 원: 스타워즈 스토리,ROGUE ONE: A STAR WARS STORY,,133,2016,20161228,개봉,장편,,,,액션|어드벤처|판타지|SF,미국,가렛 에드워즈,펠리시티 존스|디에고 루나|매즈 미켈슨|리즈 아메드|포레스트 휘테커,,월트디즈니컴퍼니코리아 유한책임회사
20162025,씽,3,0,OLD,943975500,9.9,-118258900,-11.1,9147833289,115152,-18516,-13.9,1178327,721,1755,2017-01-01,,씽,Sing,,107,2016,20161221,개봉,장편,,,,애니메이션|뮤지컬,미국,가스 제닝스,매튜 매커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유)
20144641,판도라,4,1,OLD,736891900,7.7,-35339100,-4.6,34692290064,87966,-6799,-7.2,4401830,576,1476,2017-01-01,,판도라,Pandora,,135,2016,20161207,개봉,장편,,,,드라마|스릴러,한국,박정우,김남길|김영애|문정희|정진영|이경영,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
20167904,라라랜드,5,-1,OLD,770889600,8.1,-162044100,-17.4,20767028832,87529,-21007,-19.4,2472637,590,1578,2017-01-01,,라라랜드,LA LA LAND,,127,2016,20161207,개봉,장편,,,,드라마|뮤지컬|멜로/로맨스,미국,데이미언 셔젤,엠마 스톤|라이언 고슬링|핀 위트록|J.K. 시몬스|로즈마리 드윗,,판씨네마(주)
20161872,너의 이름은.,6,0,OLD,325811500,3.4,31854500,10.8,640998500,37418,3245,9.5,74181,275,342,2017-01-01,,너의 이름은.,your name.,君の名は。,106,2016,20170104,개봉,장편,,,,애니메이션|드라마|멜로/로맨스,일본,신카이 마코토,카미키 류노스케|카미시라이시 모네|나가사와 마사미|이치하라 에수코|유키 아오이,,메가박스중앙(주) 플러스엠 엔터테인먼트
20162727,루돌프와 많이있어,7,0,OLD,243890000,2.6,-23742600,-8.9,926773600,29910,-4074,-12.0,119420,372,581,2017-01-01,,루돌프와 많이있어,Rudolf the Black Cat,ルドルフとイッパイアッテナ,88,2016,20161228,개봉,장편,,,,애니메이션,일본,유야마 쿠니히코|사카키바라 모토노리,김율|신용우|이노우에 마오|스즈키 료헤이|홍범기,,(주)씨제이이엔엠
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,8,0,OLD,154931400,1.6,-31745800,-17.0,1821568800,19405,-4703,-19.5,238452,300,422,2017-01-01,,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,,ポケモン・ザ・ムービーＸＹ＆Z　「ボルケニオンと機巧（からくり）のマギアナ」,94,2016,20161222,개봉,장편,,,,애니메이션|어드벤처|판타지|가족,일본,유야마 쿠니히코,,,(주)이수C&E
20152371,"당신, 거기 있어줄래요",9,0,OLD,166222000,1.7,-30383700,-15.5,9165307248,18630,-4126,-18.1,1143445,261,572,2017-01-01,,"당신, 거기 있어줄래요",Will You Be There?,,110,2016,20161214,개봉,장편,,,,판타지|드라마,한국,홍지영,김윤석|변요한|채서진|김상호|안세하,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,10,1,OLD,28628400,0.3,-7085700,-19.8,482548500,3552,-985,-21.7,62699,97,107,2017-01-01,,극장판 도라에몽: 신 진구의 버스 오브 재팬,Doraemon The Movie : Nobita and The Birth of Japan,映画ドラえもん 新・のび太の日本誕生,103,2016,20161221,개봉,장편,,,,애니메이션,일본,야쿠와 신노스케,채민지|김정아|최낙윤|이현주|조현정,,(주)넥스트엔터테인먼트월드(NEW)
20161725,마스터,1,0,OLD,1404122100,41.9,-2995671000,-68.1,45588556265,183423,-322876,-63.8,5625042,1161,5381,2017-01-02,,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
20162025,씽,2,1,OLD,510182500,15.2,-433793000,-46.0,9658015789,70667,-44485,-38.6,1248994,647,1718,2017-01-02,,씽,Sing,,107,2016,20161221,개봉,장편,,,,애니메이션|뮤지컬,미국,가스 제닝스,매튜 매커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유)
20163183,로그 원: 스타워즈 스토리,3,-1,OLD,417157300,12.5,-1195267400,-74.1,7157119094,49916,-123535,-71.2,819854,756,3163,2017-01-02,,로그 원: 스타워즈 스토리,ROGUE ONE: A STAR WARS STORY,,133,2016,20161228,개봉,장편,,,,액션|어드벤처|판타지|SF,미국,가렛 에드워즈,펠리시티 존스|디에고 루나|매즈 미켈슨|리즈 아메드|포레스트 휘테커,,월트디즈니컴퍼니코리아 유한책임회사
20167904,라라랜드,4,1,OLD,356232200,10.6,-414657400,-53.8,21123261032,45780,-41749,-47.7,2518417,556,1654,2017-01-02,,라라랜드,LA LA LAND,,127,2016,20161207,개봉,장편,,,,드라마|뮤지컬|멜로/로맨스,미국,데이미언 셔젤,엠마 스톤|라이언 고슬링|핀 위트록|J.K. 시몬스|로즈마리 드윗,,판씨네마(주)
20144641,판도라,5,-1,OLD,283473300,8.5,-453418600,-61.5,34975763364,38072,-49894,-56.7,4439902,540,1495,2017-01-02,,판도라,Pandora,,135,2016,20161207,개봉,장편,,,,드라마|스릴러,한국,박정우,김남길|김영애|문정희|정진영|이경영,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
20162727,루돌프와 많이있어,6,1,OLD,136419000,4.1,-107471000,-44.1,1063192600,19063,-10847,-36.3,138483,340,533,2017-01-02,,루돌프와 많이있어,Rudolf the Black Cat,ルドルフとイッパイアッテナ,88,2016,20161228,개봉,장편,,,,애니메이션,일본,유야마 쿠니히코|사카키바라 모토노리,김율|신용우|이노우에 마오|스즈키 료헤이|홍범기,,(주)씨제이이엔엠
20152371,"당신, 거기 있어줄래요",7,2,OLD,77880200,2.3,-88341800,-53.1,9243187448,10133,-8497,-45.6,1153578,305,616,2017-01-02,,"당신, 거기 있어줄래요",Will You Be There?,,110,2016,20161214,개봉,장편,,,,판타지|드라마,한국,홍지영,김윤석|변요한|채서진|김상호|안세하,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,8,0,OLD,64021400,1.9,-90910000,-58.7,1885590200,9156,-10249,-52.8,247608,246,353,2017-01-02,,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,,ポケモン・ザ・ムービーＸＹ＆Z　「ボルケニオンと機巧（からくり）のマギアナ」,94,2016,20161222,개봉,장편,,,,애니메이션|어드벤처|판타지|가족,일본,유야마 쿠니히코,,,(주)이수C&E
19890291,해리가 샐리를 만났을 때,9,4,OLD,11575000,0.3,-5005900,-30.2,125812200,1507,-378,-20.1,16098,76,130,2017-01-02,,해리가 샐리를 만났을 때,When Harry Met Sally,,95,1988,19891118,개봉,장편,,,,코미디|드라마|멜로/로맨스,미국,롭 라이너,빌리 크리스탈|맥 라이언,캐슬 락 엔터테인먼트|콜럼비아 픽쳐스 코포레이션,(주)키다리이엔티|콜럼비아 픽쳐스 코포레이션
20161763,"나, 다니엘 블레이크",10,1,OLD,10015000,0.3,-8022800,-44.5,454899100,1362,-723,-34.7,57299,39,60,2017-01-02,,"나, 다니엘 블레이크","I, Daniel Blake",,100,2016,20161208,개봉,장편,,,,드라마,영국,켄 로치,데이브 존스|데이브 터너,,(주)영화사 진진
20161725,마스터,1,0,OLD,1036588100,36.9,-367534000,-26.2,46625144365,135859,-47564,-25.9,5760901,1173,5334,2017-01-03,,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
20162025,씽,2,0,OLD,501522100,17.9,-8660400,-1.7,10159537889,70773,106,0.1,1319767,681,1762,2017-01-03,,씽,Sing,,107,2016,20161221,개봉,장편,,,,애니메이션|뮤지컬,미국,가스 제닝스,매튜 매커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유)
20167904,라라랜드,3,1,OLD,317474800,11.3,-38757400,-10.9,21440735832,41085,-4695,-10.3,2559502,567,1638,2017-01-03,,라라랜드,LA LA LAND,,127,2016,20161207,개봉,장편,,,,드라마|뮤지컬|멜로/로맨스,미국,데이미언 셔젤,엠마 스톤|라이언 고슬링|핀 위트록|J.K. 시몬스|로즈마리 드윗,,판씨네마(주)
20163183,로그 원: 스타워즈 스토리,4,-1,OLD,293678300,10.5,-123479000,-29.6,7450797394,35485,-14431,-28.9,855339,759,3002,2017-01-03,,로그 원: 스타워즈 스토리,ROGUE ONE: A STAR WARS STORY,,133,2016,20161228,개봉,장편,,,,액션|어드벤처|판타지|SF,미국,가렛 에드워즈,펠리시티 존스|디에고 루나|매즈 미켈슨|리즈 아메드|포레스트 휘테커,,월트디즈니컴퍼니코리아 유한책임회사
20144641,판도라,5,0,OLD,205442000,7.3,-78031300,-27.5,35181205364,27605,-10467,-27.5,4467507,538,1463,2017-01-03,,판도라,Pandora,,135,2016,20161207,개봉,장편,,,,드라마|스릴러,한국,박정우,김남길|김영애|문정희|정진영|이경영,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
20162727,루돌프와 많이있어,6,0,OLD,143517700,5.1,7098700,5.2,1206710300,20377,1314,6.9,158860,361,554,2017-01-03,,루돌프와 많이있어,Rudolf the Black Cat,ルドルフとイッパイアッテナ,88,2016,20161228,개봉,장편,,,,애니메이션,일본,유야마 쿠니히코|사카키바라 모토노리,김율|신용우|이노우에 마오|스즈키 료헤이|홍범기,,(주)씨제이이엔엠
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,7,1,OLD,63022700,2.2,-998700,-1.6,1948612900,9079,-77,-0.8,256687,244,348,2017-01-03,,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,,ポケモン・ザ・ムービーＸＹ＆Z　「ボルケニオンと機巧（からくり）のマギアナ」,94,2016,20161222,개봉,장편,,,,애니메이션|어드벤처|판타지|가족,일본,유야마 쿠니히코,,,(주)이수C&E
20152371,"당신, 거기 있어줄래요",8,-1,OLD,67144600,2.4,-10735600,-13.8,9310332048,8951,-1182,-11.7,1162529,306,614,2017-01-03,,"당신, 거기 있어줄래요",Will You Be There?,,110,2016,20161214,개봉,장편,,,,판타지|드라마,한국,홍지영,김윤석|변요한|채서진|김상호|안세하,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20161763,"나, 다니엘 블레이크",9,1,OLD,21098300,0.8,11083300,110.7,475997400,3091,1729,126.9,60390,65,91,2017-01-03,,"나, 다니엘 블레이크","I, Daniel Blake",,100,2016,20161208,개봉,장편,,,,드라마,영국,켄 로치,데이브 존스|데이브 터너,,(주)영화사 진진
20163014,7년-그들이 없는 언론,10,0,NEW,16408000,0.6,16408000,100.0,19488000,2051,2051,100.0,2473,10,10,2017-01-03,,7년-그들이 없는 언론,Seven Years-Journalism without Journalist,,110,2016,20170112,개봉,장편,,,,다큐멘터리,한국,김진혁,강지웅|권성민|권석재|노종면|박성제,한국탐사저널리즘센터,(주)인디플러그
20161872,너의 이름은.,1,0,NEW,1032712400,24.8,1032712400,100.0,1674169900,138028,138028,100.0,212267,555,2176,2017-01-04,,너의 이름은.,your name.,君の名は。,106,2016,20170104,개봉,장편,,,,애니메이션|드라마|멜로/로맨스,일본,신카이 마코토,카미키 류노스케|카미시라이시 모네|나가사와 마사미|이치하라 에수코|유키 아오이,,메가박스중앙(주) 플러스엠 엔터테인먼트
20161725,마스터,2,-1,OLD,784589300,18.8,-251998800,-24.3,47409733665,102362,-33497,-24.7,5863263,871,3552,2017-01-04,,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
20161084,패신저스,3,0,NEW,652157500,15.6,652157500,100.0,655365500,85044,85044,100.0,85445,524,2225,2017-01-04,,패신저스,PASSENGERS,,116,2016,20170104,개봉,장편,,,,어드벤처|SF,미국,모튼 틸덤,크리스 프랫|제니퍼 로렌스|마이클 쉰|앤디 가르시아|로렌스 피쉬번,,유니버설픽쳐스인터내셔널 코리아(유)
20150966,사랑하기 때문에,4,7,OLD,334212300,8.0,315529500,1688.9,490275100,44941,43011,2228.5,63618,496,1942,2017-01-04,,사랑하기 때문에,BECAUSE I LOVE YOU,,110,2016,20170104,개봉,장편,,,,코미디|멜로/로맨스,한국,주지홍,차태현|김유정|서현진|박근형|선우용녀,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW)
20162025,씽,5,-3,OLD,313220000,7.5,-188302100,-37.5,10472757889,44224,-26549,-37.5,1363991,533,1113,2017-01-04,,씽,Sing,,107,2016,20161221,개봉,장편,,,,애니메이션|뮤지컬,미국,가스 제닝스,매튜 매커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유)
20165153,눈의 여왕 3: 눈과 불의 마법대결,6,0,NEW,239802400,5.8,239802400,100.0,255303400,34965,34965,100.0,36987,458,825,2017-01-04,,눈의 여왕 3: 눈과 불의 마법대결,The Snow Queen3: Fire and Ice,,89,2016,20170104,개봉,장편,,,,애니메이션|어드벤처|가족|판타지,러시아,알렉세이 트시칠린,박지윤|엄상현|남도형|박상훈|이재범,,(주)이수C&E
20167904,라라랜드,7,-4,OLD,201287700,4.8,-116187100,-36.6,21642023532,25457,-15628,-38.0,2584959,385,920,2017-01-04,,라라랜드,LA LA LAND,,127,2016,20161207,개봉,장편,,,,드라마|뮤지컬|멜로/로맨스,미국,데이미언 셔젤,엠마 스톤|라이언 고슬링|핀 위트록|J.K. 시몬스|로즈마리 드윗,,판씨네마(주)
20151181,여교사,8,4,OLD,152788900,3.7,139499400,1049.7,180671400,19575,17907,1073.6,23013,371,910,2017-01-04,,여교사,MISBEHAVIOR,,96,2015,20170104,개봉,장편,,,,드라마,한국,김태용,김하늘|유인영|이원근|이희준|홍완표,(주)외유내강,필라멘트픽쳐스
20163183,로그 원: 스타워즈 스토리,9,-5,OLD,154758800,3.7,-138919500,-47.3,7605556194,17103,-18382,-51.8,872442,482,1278,2017-01-04,,로그 원: 스타워즈 스토리,ROGUE ONE: A STAR WARS STORY,,133,2016,20161228,개봉,장편,,,,액션|어드벤처|판타지|SF,미국,가렛 에드워즈,펠리시티 존스|디에고 루나|매즈 미켈슨|리즈 아메드|포레스트 휘테커,,월트디즈니컴퍼니코리아 유한책임회사
20144641,판도라,10,-5,OLD,92821100,2.2,-112620900,-54.8,35274026464,12620,-14985,-54.3,4480127,335,685,2017-01-04,,판도라,Pandora,,135,2016,20161207,개봉,장편,,,,드라마|스릴러,한국,박정우,김남길|김영애|문정희|정진영|이경영,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
20161872,너의 이름은.,1,0,OLD,1003477000,26.5,-29235400,-2.8,2677646900,132463,-5565,-4.0,344730,780,2771,2017-01-05,,너의 이름은.,your name.,君の名は。,106,2016,20170104,개봉,장편,,,,애니메이션|드라마|멜로/로맨스,일본,신카이 마코토,카미키 류노스케|카미시라이시 모네|나가사와 마사미|이치하라 에수코|유키 아오이,,메가박스중앙(주) 플러스엠 엔터테인먼트
20161725,마스터,2,0,OLD,709301100,18.7,-75288200,-9.6,48119034765,92234,-10128,-9.9,5955497,855,3321,2017-01-05,,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
20161084,패신저스,3,0,OLD,522148500,13.8,-130009000,-19.9,1177514000,67929,-17115,-20.1,153374,530,2193,2017-01-05,,패신저스,PASSENGERS,,116,2016,20170104,개봉,장편,,,,어드벤처|SF,미국,모튼 틸덤,크리스 프랫|제니퍼 로렌스|마이클 쉰|앤디 가르시아|로렌스 피쉬번,,유니버설픽쳐스인터내셔널 코리아(유)
20162025,씽,4,1,OLD,293819600,7.8,-19400400,-6.2,10766577489,41738,-2486,-5.6,1405729,553,1127,2017-01-05,,씽,Sing,,107,2016,20161221,개봉,장편,,,,애니메이션|뮤지컬,미국,가스 제닝스,매튜 매커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유)
20150966,사랑하기 때문에,5,-1,OLD,268551700,7.1,-65660600,-19.6,758826800,36355,-8586,-19.1,99973,495,1848,2017-01-05,,사랑하기 때문에,BECAUSE I LOVE YOU,,110,2016,20170104,개봉,장편,,,,코미디|멜로/로맨스,한국,주지홍,차태현|김유정|서현진|박근형|선우용녀,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW)
20165153,눈의 여왕 3: 눈과 불의 마법대결,6,0,OLD,238594000,6.3,-1208400,-0.5,493897400,34484,-481,-1.4,71471,478,878,2017-01-05,,눈의 여왕 3: 눈과 불의 마법대결,The Snow Queen3: Fire and Ice,,89,2016,20170104,개봉,장편,,,,애니메이션|어드벤처|가족|판타지,러시아,알렉세이 트시칠린,박지윤|엄상현|남도형|박상훈|이재범,,(주)이수C&E
20167904,라라랜드,7,0,OLD,189576400,5.0,-11711300,-5.8,21831599932,24059,-1398,-5.5,2609018,388,917,2017-01-05,,라라랜드,LA LA LAND,,127,2016,20161207,개봉,장편,,,,드라마|뮤지컬|멜로/로맨스,미국,데이미언 셔젤,엠마 스톤|라이언 고슬링|핀 위트록|J.K. 시몬스|로즈마리 드윗,,판씨네마(주)
20151181,여교사,8,0,OLD,128918100,3.4,-23870800,-15.6,309589500,16513,-3062,-15.6,39526,381,884,2017-01-05,,여교사,MISBEHAVIOR,,96,2015,20170104,개봉,장편,,,,드라마,한국,김태용,김하늘|유인영|이원근|이희준|홍완표,(주)외유내강,필라멘트픽쳐스
20163183,로그 원: 스타워즈 스토리,9,0,OLD,142000900,3.7,-12757900,-8.2,7747557094,15460,-1643,-9.6,887902,458,1149,2017-01-05,,로그 원: 스타워즈 스토리,ROGUE ONE: A STAR WARS STORY,,133,2016,20161228,개봉,장편,,,,액션|어드벤처|판타지|SF,미국,가렛 에드워즈,펠리시티 존스|디에고 루나|매즈 미켈슨|리즈 아메드|포레스트 휘테커,,월트디즈니컴퍼니코리아 유한책임회사
20144641,판도라,10,0,OLD,84874600,2.2,-7946500,-8.6,35358901064,11481,-1139,-9.0,4491608,322,642,2017-01-05,,판도라,Pandora,,135,2016,20161207,개봉,장편,,,,드라마|스릴러,한국,박정우,김남길|김영애|문정희|정진영|이경영,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
20161872,너의 이름은.,1,0,OLD,1430176183,30.7,426699183,42.5,4107823083,169402,36939,27.9,514132,907,3320,2017-01-06,,너의 이름은.,your name.,君の名は。,106,2016,20170104,개봉,장편,,,,애니메이션|드라마|멜로/로맨스,일본,신카이 마코토,카미키 류노스케|카미시라이시 모네|나가사와 마사미|이치하라 에수코|유키 아오이,,메가박스중앙(주) 플러스엠 엔터테인먼트
20161725,마스터,2,0,OLD,907001400,19.4,197700300,27.9,49026036165,105235,13001,14.1,6060732,871,3261,2017-01-06,,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
20161084,패신저스,3,0,OLD,623237647,13.4,101089147,19.4,1800751647,72707,4778,7.0,226081,567,2243,2017-01-06,,패신저스,PASSENGERS,,116,2016,20170104,개봉,장편,,,,어드벤처|SF,미국,모튼 틸덤,크리스 프랫|제니퍼 로렌스|마이클 쉰|앤디 가르시아|로렌스 피쉬번,,유니버설픽쳐스인터내셔널 코리아(유)
20162025,씽,4,0,OLD,311574600,6.7,17755000,6.0,11078152089,40419,-1319,-3.2,1446148,566,1196,2017-01-06,,씽,Sing,,107,2016,20161221,개봉,장편,,,,애니메이션|뮤지컬,미국,가스 제닝스,매튜 매커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유)
20150966,사랑하기 때문에,5,0,OLD,282776370,6.1,14224670,5.3,1041603170,34492,-1863,-5.1,134465,507,1789,2017-01-06,,사랑하기 때문에,BECAUSE I LOVE YOU,,110,2016,20170104,개봉,장편,,,,코미디|멜로/로맨스,한국,주지홍,차태현|김유정|서현진|박근형|선우용녀,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW)
20165153,눈의 여왕 3: 눈과 불의 마법대결,6,0,OLD,251587600,5.4,12993600,5.4,745485000,33216,-1268,-3.7,104687,498,956,2017-01-06,,눈의 여왕 3: 눈과 불의 마법대결,The Snow Queen3: Fire and Ice,,89,2016,20170104,개봉,장편,,,,애니메이션|어드벤처|가족|판타지,러시아,알렉세이 트시칠린,박지윤|엄상현|남도형|박상훈|이재범,,(주)이수C&E
20167904,라라랜드,7,0,OLD,250921653,5.4,61345253,32.4,22082521585,28540,4481,18.6,2637558,390,922,2017-01-06,,라라랜드,LA LA LAND,,127,2016,20161207,개봉,장편,,,,드라마|뮤지컬|멜로/로맨스,미국,데이미언 셔젤,엠마 스톤|라이언 고슬링|핀 위트록|J.K. 시몬스|로즈마리 드윗,,판씨네마(주)
20163183,로그 원: 스타워즈 스토리,8,1,OLD,191462300,4.1,49461400,34.8,7939019394,18632,3172,20.5,906534,444,1056,2017-01-06,,로그 원: 스타워즈 스토리,ROGUE ONE: A STAR WARS STORY,,133,2016,20161228,개봉,장편,,,,액션|어드벤처|판타지|SF,미국,가렛 에드워즈,펠리시티 존스|디에고 루나|매즈 미켈슨|리즈 아메드|포레스트 휘테커,,월트디즈니컴퍼니코리아 유한책임회사
20151181,여교사,9,-1,OLD,128854930,2.8,-63170,0.0,438444430,14947,-1566,-9.5,54473,382,849,2017-01-06,,여교사,MISBEHAVIOR,,96,2015,20170104,개봉,장편,,,,드라마,한국,김태용,김하늘|유인영|이원근|이희준|홍완표,(주)외유내강,필라멘트픽쳐스
20144641,판도라,10,0,OLD,94003800,2.0,9129200,10.8,35452904864,11450,-31,-0.3,4503058,310,598,2017-01-06,,판도라,Pandora,,135,2016,20161207,개봉,장편,,,,드라마|스릴러,한국,박정우,김남길|김영애|문정희|정진영|이경영,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
20161872,너의 이름은.,1,0,OLD,2828380459,30.7,1398204276,97.8,6936203542,335325,165923,97.9,849457,933,4061,2017-01-07,,너의 이름은.,your name.,君の名は。,106,2016,20170104,개봉,장편,,,,애니메이션|드라마|멜로/로맨스,일본,신카이 마코토,카미키 류노스케|카미시라이시 모네|나가사와 마사미|이치하라 에수코|유키 아오이,,메가박스중앙(주) 플러스엠 엔터테인먼트
20161725,마스터,2,0,OLD,2036651200,22.1,1129649800,124.5,51062687365,236394,131159,124.6,6297126,884,3315,2017-01-07,,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
20161084,패신저스,3,0,OLD,1268189171,13.8,644951524,103.5,3068940818,148502,75795,104.2,374583,603,2360,2017-01-07,,패신저스,PASSENGERS,,116,2016,20170104,개봉,장편,,,,어드벤처|SF,미국,모튼 틸덤,크리스 프랫|제니퍼 로렌스|마이클 쉰|앤디 가르시아|로렌스 피쉬번,,유니버설픽쳐스인터내셔널 코리아(유)
20162025,씽,4,0,OLD,601160900,6.5,289586300,92.9,11679312989,74686,34267,84.8,1520834,573,1309,2017-01-07,,씽,Sing,,107,2016,20161221,개봉,장편,,,,애니메이션|뮤지컬,미국,가스 제닝스,매튜 매커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유)
20165153,눈의 여왕 3: 눈과 불의 마법대결,5,1,OLD,547675400,5.9,296087800,117.7,1293160400,69879,36663,110.4,174566,526,1176,2017-01-07,,눈의 여왕 3: 눈과 불의 마법대결,The Snow Queen3: Fire and Ice,,89,2016,20170104,개봉,장편,,,,애니메이션|어드벤처|가족|판타지,러시아,알렉세이 트시칠린,박지윤|엄상현|남도형|박상훈|이재범,,(주)이수C&E
20150966,사랑하기 때문에,6,-1,OLD,476635370,5.2,193859000,68.6,1518238540,57846,23354,67.7,192311,534,1596,2017-01-07,,사랑하기 때문에,BECAUSE I LOVE YOU,,110,2016,20170104,개봉,장편,,,,코미디|멜로/로맨스,한국,주지홍,차태현|김유정|서현진|박근형|선우용녀,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW)
20167904,라라랜드,7,0,OLD,432717029,4.7,181795376,72.5,22515238614,48729,20189,70.7,2686287,373,886,2017-01-07,,라라랜드,LA LA LAND,,127,2016,20161207,개봉,장편,,,,드라마|뮤지컬|멜로/로맨스,미국,데이미언 셔젤,엠마 스톤|라이언 고슬링|핀 위트록|J.K. 시몬스|로즈마리 드윗,,판씨네마(주)
20163183,로그 원: 스타워즈 스토리,8,0,OLD,407776700,4.4,216314400,113.0,8346796094,38850,20218,108.5,945384,433,937,2017-01-07,,로그 원: 스타워즈 스토리,ROGUE ONE: A STAR WARS STORY,,133,2016,20161228,개봉,장편,,,,액션|어드벤처|판타지|SF,미국,가렛 에드워즈,펠리시티 존스|디에고 루나|매즈 미켈슨|리즈 아메드|포레스트 휘테커,,월트디즈니컴퍼니코리아 유한책임회사
20144641,판도라,9,1,OLD,177307500,1.9,83303700,88.6,35630212364,21657,10207,89.1,4524715,304,555,2017-01-07,,판도라,Pandora,,135,2016,20161207,개봉,장편,,,,드라마|스릴러,한국,박정우,김남길|김영애|문정희|정진영|이경영,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
20151181,여교사,10,-1,OLD,161276530,1.8,32421600,25.2,599720960,18450,3503,23.4,72923,393,730,2017-01-07,,여교사,MISBEHAVIOR,,96,2015,20170104,개봉,장편,,,,드라마,한국,김태용,김하늘|유인영|이원근|이희준|홍완표,(주)외유내강,필라멘트픽쳐스
20161872,너의 이름은.,1,0,OLD,2809088900,32.5,-19291559,-0.7,9745292442,333008,-2317,-0.7,1182465,947,4101,2017-01-08,,너의 이름은.,your name.,君の名は。,106,2016,20170104,개봉,장편,,,,애니메이션|드라마|멜로/로맨스,일본,신카이 마코토,카미키 류노스케|카미시라이시 모네|나가사와 마사미|이치하라 에수코|유키 아오이,,메가박스중앙(주) 플러스엠 엔터테인먼트
20161725,마스터,2,0,OLD,1903655600,22.0,-132995600,-6.5,52966342965,220974,-15420,-6.5,6518100,866,3186,2017-01-08,,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
